"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1992.116.846"," Coin, Syria, 1948 - 1992. 1992.116.846","1992.116.846","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:13:08Z"
"http://numismatics.org/search/id/1975.93.573","Glass Weight, NE Africa, 1036 - 1094. 1975.93.573","1975.93.573","al-Mustansir","","","","","","Islamic","28.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.298","NE Africa","","","5.95","1036|1094","2016-08-02T19:13:08Z"
"http://numismatics.org/search/id/1956.163.813","Glass Coin weight, NE Africa, 1101 - 1130. 1956.163.813","1956.163.813","al-Amir","","","","","","Islamic","28.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","6.04","1101|1130","2016-08-02T19:13:08Z"
"http://numismatics.org/search/id/0000.999.23648","Glass Coin weight, NE Africa, 1154 - 1160. 0000.999.23648","0000.999.23648","al-Fa'iz","","","","","","Islamic","15.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","1.48","1154|1160","2016-08-02T19:13:08Z"
"http://numismatics.org/search/id/1966.216.14","Cn 20 fils, Syria, 1965. 1966.216.14","1966.216.14","Husayn","","","","","20 fils","Islamic","20.0","Jordan--Kingdom","","H","","","","","","Cn","","","value crowned and flanked by plumes","Coin","","KM.13","Syria","THE HASHEMITE KINGDOM OF JORDAN|TWENTY FILS","","3.8","1965","2016-08-02T19:13:08Z"
"http://numismatics.org/search/id/1954.159.33","Glass Weight, NE Africa, 996 - 1021. 1954.159.33","1954.159.33","al-Hakim","","","","","","Islamic","22.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.148","NE Africa","","","3.0","996|1021","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/0000.999.23545","Glass Coin weight, NE Africa, 1021 - 1036. 0000.999.23545","0000.999.23545","al-Zahir","","","","","","Islamic","17.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.193","NE Africa","","","1.49","1021|1036","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1956.163.769","Glass mithqal nisf dinar, NE Africa, 789 - 790. 1956.163.769","1956.163.769","Hilal b. al-Husayn","","","","","mithqal nisf dinar","Islamic","21.0","`Abbasid","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","2.119","789|790","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1956.163.770","Glass mithqal thulth dinar, NE Africa, 789 - 790. 1956.163.770","1956.163.770","Salih b. Muslim","","","","","mithqal thulth dinar","Islamic","18.0","`Abbasid","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","1.419","789|790","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1972.238.48","Copper 1/8 1/10, San`a, 1962 - 1963. 1972.238.48","1972.238.48","","","","","","1/8 1/10","Islamic","","Yemen Arab Republic","","H","","","","","","Copper","San`a","","","Coin","","Y.21","Arabia","","","","1962|1963","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1992.116.187"," Coin, Syria, 1948 - 1992. 1992.116.187","1992.116.187","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/0000.999.33412","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33412","0000.999.33412","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","0.59","1100|1200","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1972.249.42","Glass Weight, NE Africa, 1229 - 1517. 1972.249.42","1972.249.42","","","","","","","Islamic","","Mamluk glass","","","","","","","","Glass","","","chessboard","Weight","","","NE Africa","","","2.915","1229|1517","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1923.150.183","Glass Weight, NE Africa, 996 - 1021. 1923.150.183","1923.150.183","al-Hakim","","","","","","Islamic","20.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.74","NE Africa","","","2.93","996|1021","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1992.116.676"," Coin, Syria, 1948 - 1992. 1992.116.676","1992.116.676","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1991.125.14","Cn 25 fils, Arabia, 1979. 1991.125.14","1991.125.14","","","","","","25 fils","Islamic","23.0","Yemen Arab Republic","","H","","","","","","Cn","","","","Coin","","Y.36","Arabia","","","","1979","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1944.100.2694","Glass Coin weight, NE Africa, 996 - 1021. 1944.100.2694","1944.100.2694","al-Hakim","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.150","NE Africa","","","1.47","996|1021","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1944.100.2704","Glass Coin weight, NE Africa, 996 - 1021. 1944.100.2704","1944.100.2704","al-Hakim","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.155","NE Africa","","","1.47","996|1021","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1973.11.15","Glass Ornamental stamp, Syria. 1973.11.15","1973.11.15","","","","","","","Islamic","26.0","Umayyad glass","","","","","","","","Glass","","[bi]sm [Allah]","bust of man, probably caliph, facing front","Ornamental stamp","","","Syria","","","","","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1971.28.14","Glass Vessel stamp, NE Africa, 787 - 796. 1971.28.14","1971.28.14","","","","","","","Islamic","18.0","`Abbasid","","","","","","","","Glass","","[`a]la yaday / ... / b. `BBLA","","Vessel stamp","","","NE Africa","","","","787|796","2016-08-02T19:13:09Z"
"http://numismatics.org/search/id/1954.175.24","Glass Weight, NE Africa, 1036 - 1094. 1954.175.24","1954.175.24","al-Mustansir","","","","","","Islamic","26.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.262","NE Africa","","","5.96","1036|1094","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1975.93.1166","Glass Vessel stamp, NE Africa, 750 - 850. 1975.93.1166","1975.93.1166","","","","","","","Islamic","22.0","`Abbasid","","","","","","","","Glass","","ishrab / haniyyan / matar al-sama'","","Vessel stamp","","B.913cf","NE Africa","","","","750|850","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1992.116.458"," Coin, Syria, 1948 - 1992. 1992.116.458","1992.116.458","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1986.100.12","Copper 2 mil, Syria, 1942. 1986.100.12","1986.100.12","","","","","","2 mil","Islamic","","Palestine--British","","CE","","","","","","Copper","","","","Coin","","","Syria","","","","1942","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1974.268.44","Glass mithqal fals al-kabir 30 kharruba, NE Africa, 734 - 742. 1974.268.44","1974.268.44","al-Qasim b. `Ubayd Allah","","","","","mithqal fals al-kabir 30 kharruba","Islamic","33.0","Umayyad glass","","","","","","","","Glass","","same as EAGS.8","same as EAGS.8","Weight","","EIGS.74-76","NE Africa","","","5.87","734|742","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1991.3.672","Glass Weight, NE Africa, 1036 - 1094. 1991.3.672","1991.3.672","al-Mustansir","","","","","","Islamic","21.0","Fatimid glass","","","acq. Jerusalem, Matson","","","","","Glass","","same as 1991.3.669","same as 1991.3.669","Weight","","B.254, BMCGlass.220","NE Africa","","","2.843","1036|1094","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1999.64.9","Steel 10 tennesi, Central Asia, 1993. 1999.64.9","1999.64.9","","","","","","10 tennesi","Islamic","22.5","Republic of Turkmenistan","","CE","","","","","","Steel","","","","Coin","","KM.3","Central Asia","","","","1993","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1975.93.174","Glass Weight, NE Africa, 975 - 996. 1975.93.174","1975.93.174","al-`Aziz","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.57","NE Africa","","","1.47","975|996","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1917.216.3164","Cn 50 dinar, Tihran, 1900 - 1901. 1917.216.3164","1917.216.3164","Muzaffar al-Din","","","","","50 dinar","Islamic","","Qajar","","H","","","","","","Cn","Tihran","","","Coin","","KM.23","Mashriq","","","","1900|1901","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1955.39.2","Ab 10 millieme, NE Africa, 1954. 1955.39.2","1955.39.2","","","","","","10 millieme","Islamic","23.0","Egypt--Republic","","H","","","","","","Ab","","","","Coin","","KM.380","NE Africa","","Small Sphinx","5.033","1954","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1975.93.1052","Glass Vessel stamp, NE Africa, 750 - 868. 1975.93.1052","1975.93.1052","","","","","","","Islamic","30.0","`Abbasid","","","","","","","","Glass","","san`ahu / Yuhannis","","Vessel stamp","","","NE Africa","","","","750|868","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1931.152.10","Glass Weight, NE Africa, 1021 - 1036. 1931.152.10","1931.152.10","al-Zahir","","","","","","Islamic","15.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","Balog.191","NE Africa","","","1.35","1021|1036","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1974.268.544","Glass Vessel stamp of Salama, NE Africa, 762 - 774. 1974.268.544","1974.268.544","Salama","","","","","","Islamic","","`Abbasid","","","","","","","","Glass","","`ala yaday / Salama","","Vessel stamp","","","NE Africa","","","","762|774","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1954.159.155","Glass Weight, NE Africa, 1180 - 1225. 1954.159.155","1954.159.155","al-Nasir","","","","","","Islamic","25.0","Ayyubid glass","","","","","","","","Glass","","","","Weight","","","NE Africa","","","6.03","1180|1225","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/1975.93.756","Glass Weight, NE Africa, 1149 - 1154. 1975.93.756","1975.93.756","al-Zafir","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.412","NE Africa","","","1.48","1149|1154","2016-08-02T19:13:10Z"
"http://numismatics.org/search/id/0000.999.33628","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33628","0000.999.33628","","","","","","","Islamic","27.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","5.956","1100|1200","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1992.116.573"," Coin, Syria, 1948 - 1992. 1992.116.573","1992.116.573","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1944.100.52955","Glass Coin weight, NE Africa, 1160 - 1171. 1944.100.52955","1944.100.52955","al-`Adid","","","","","","Islamic","30.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.428","NE Africa","","","8.58","1160|1171","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1974.268.181","Glass mithqal fals 36 kharruba, NE Africa, 784 - 785. 1974.268.181","1974.268.181","`Asim b. Hafs","","","","","mithqal fals 36 kharruba","Islamic","","`Abbasid","","","","","","","","Glass","","same as EAG.68","","Weight","","EIGS p. 117","NE Africa","","","","784|785","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1986.100.8","Cn 5 mil, Syria, 1941. 1986.100.8","1986.100.8","","","","","","5 mil","Islamic","","Palestine--British","","CE","","","","","","Cn","","","","Coin","","","Syria","","","","1941","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1946.134.57","Glass Weight, NE Africa, 1036 - 1094. 1946.134.57","1946.134.57","al-Mustansir","","","","","","Islamic","28.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.298","NE Africa","","","5.51","1036|1094","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1917.216.5037","Glass Coin weight, NE Africa, 1100 - 1200. 1917.216.5037","1917.216.5037","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","3.021","1100|1200","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1975.93.267","Glass Weight, NE Africa, 996 - 1021. 1975.93.267","1975.93.267","al-Hakim","","","","","","Islamic","13.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.122","NE Africa","","","0.7","996|1021","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1994.68.1","Gc dinar, Tabriz. 1994.68.1","1994.68.1","","","","","","dinar","Islamic","15.0","Aq Qoyunlu uncertain","","H","","","","","","Gc","Tabriz","","","Cf","","","Caucasus","","","2.346","","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/0000.999.33755","Glass Coin weight, NE Africa, 1240 - 1400. 0000.999.33755","0000.999.33755","Farukh","","","","","","Islamic","","Mamluk glass","","","","","","","","Glass","","... / ... / [Faru]kh","","Coin weight","","","NE Africa","","","5.905","1240|1400","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1974.268.442","Glass rub` qist zayt, NE Africa, 721 - 726. 1974.268.442","1974.268.442","Yazid b. Abi Yazid","","","","","rub` qist zayt","Islamic","31.0","Umayyad glass","","","","","","","","Glass","","amara Yazid / [b.] Abi Yazid ru / [b]` qist za / [yt] waf","","Vessel stamp","","","NE Africa","","","","721|726","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1922.211.1104"," Coin, Dar al-`Ibada Yazd, 1798 - 1834. 1922.211.1104","1922.211.1104","Fath `Ali Shah","","","","","","Islamic","","Qajar","","","","","","","","","Dar al-`Ibada Yazd","","","Coin","","","Mashriq","","","","1798|1834","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1954.175.13","Glass Weight, NE Africa, 996 - 1021. 1954.175.13","1954.175.13","al-Hakim","","","","","","Islamic","25.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.145","NE Africa","","","5.9","996|1021","2016-08-02T19:13:11Z"
"http://numismatics.org/search/id/1946.134.24","Glass Weight, NE Africa, 1021 - 1036. 1946.134.24","1946.134.24","al-Zahir","","","","","","Islamic","17.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.203","NE Africa","","","1.5","1021|1036","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1956.163.814","Glass Coin weight, NE Africa, 1101 - 1130. 1956.163.814","1956.163.814","al-Amir","","","","","","Islamic","28.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","6.0","1101|1130","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1954.175.94","Glass Weight, NE Africa, 1100 - 1200. 1954.175.94","1954.175.94","","","","","","","Islamic","26.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","6.073","1100|1200","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1956.8.26","Glass 32 kharruba, NE Africa, 769 - 774. 1956.8.26","1956.8.26","`Umar b. Yahya","","","","","32 kharruba","Islamic","32.0","`Abbasid","","","","","","","","Glass","","same as EAG.120","","Weight","","","NE Africa","","","6.232","769|774","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1923.150.114","Glass Weight, NE Africa, 996 - 1021. 1923.150.114","1923.150.114","al-Hakim","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.98","NE Africa","","","1.04","996|1021","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1943.113.1","Zinc Token, Maghrib. 1943.113.1","1943.113.1","","","","","","","Islamic","","","","","","","","","","Zinc","","","incuse pentagram with smaller incuse pentagram above","Token","","","Maghrib","","","","","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1954.161.10","Glass ratl kabir of `Abd Allah b. `Uthman, NE Africa, 808 - 810. 1954.161.10","1954.161.10","`Abd Allah b. `Uthman|al-Hasan b. al-Bahbah","","","","","ratl kabir","Islamic","","`Abbasid","","","","","","","Struck","Glass","","mimma amara bihi al-amir al-Hasan / b. al-Bahbah abqahu Allah / * / ratl kabir [wa]f / `ala yaday `Abd Allah b. `Uthman","","Weight","","","NE Africa","","","","808|810","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1992.116.699"," Coin, Syria, 1948 - 1992. 1992.116.699","1992.116.699","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1992.116.709"," Coin, Syria, 1948 - 1992. 1992.116.709","1992.116.709","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1992.116.710"," Coin, Syria, 1948 - 1992. 1992.116.710","1992.116.710","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1950.168.1","Cn 50 franc, Maghrib, 1949. 1950.168.1","1950.168.1","","","","","","50 franc","Islamic","","Algeria--French","","CE","","","","","","Cn","","","","Coin","","","Maghrib","","","","1949","2016-08-02T19:13:12Z"
"http://numismatics.org/search/id/1974.268.771","Glass Weight, NE Africa, 1100 - 1200. 1974.268.771","1974.268.771","","","","","","","Islamic","33.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","16.169","1100|1200","2016-08-02T19:13:12Z"
